id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back
859657462,2778,Mill & Overlay 3 or More,,Completed,BAUSMAN ST,2011,2011-09-12,BERND ST,BAUSMAN ST
565544996,5017,"Mill & Overlay - 2""",,Completed,RAILROAD ST,2013,2013-09-26,25TH ST,24TH ST
197689314,5853,AC Overlay 3 or more,,Completed,SEWARD ST,2013,2013-05-22,DEAD END,GREENLEAF ST
1322308884,8509,Mill & Overlay 3 or More,,Completed,DAWSON ST,2010,2010-08-09,BLVD OF THE ALLIES,BELGREEN PL
1633734863,2571,Mill & Overlay 3 or More,,Completed,N EUCLID AVE,2015,2015-04-29,AZIMUTH WAY,BRYANT ST
1807475275,4700,Mill & Overlay 3 or More,,Completed,WELLESLEY AVE,2010,2010-05-14,ETUDE WAY,SHERIDAN AVE
1840793264,5051,Mill & Overlay 3 or More,,Completed,ELLA ST,2014,2014-06-13,LIBERTY AVE,CORDAY WAY
1823334901,19185,Mill & Overlay 3 or More,,Completed,P J MCARDLE RDWY,2012,2012-08-15,WINDOM ST,ARLINGTON AVE
653344164,10789,AC Overlay 3 or more,,Completed,W CHERRYHILL ST,2013,2013-10-10,MT JOSEPH ST,OAKHURST ST
1037496026,17130,Mill & Overlay 3 or More,,Completed,ST MARTIN ST,2012,2012-06-22,ST THOMAS ST,BROSVILLE ST
1277697995,18298,Mill & Overlay 3 or More,,Completed,SOUTHERN AVE,2013,2013-05-21,WHITWORTH ST,GRAY ST
1492923467,539,AC Overlay 3 or more,,Completed,NOTLEY ST,2010,2010-10-10,HAZELWOOD AVE,BRAYWOOD WAY
65232544,7809,Mill & Overlay 3 or More,,Completed,LENORA ST,2009,2009-10-19,ORANGE WAY,SHETLAND ST
1913391083,5991,Mill & Overlay 3 or More,,Completed,27TH ST,2011,2011-09-13,SPRUCE WAY,RAILROAD ST
61666056,10536,AC Overlay 3 or more,,Completed,ASHTOLA WAY,2011,2011-10-10,MIDDLETOWN RD,KEDZIE ST
1803729650,14824,Mill & Overlay 3 or More,,Completed,CHARTIERS AVE,2013,2013-05-29,WILNA WAY,LORENZ AVE
188938668,16556,"Mill & Overlay - 2""",,Completed,OLYMPIA ST,2012,2012-06-20,PIADO WAY,GRANDVIEW AVE
420014522,5642,Mill & Overlay 3 or More,,Completed,BAYONNE AVE,2013,2013-06-03,BEECHVIEW AVE,METHYL ST
1583282987,2977,"Mill & Overlay - 2""",,Completed,S LINDEN AVE,2012,2012-09-07,LINDEN LN,EDGERTON AVE
1263629957,276,Mill & Overlay 3 or More,,Completed,SOUTHERN AVE,2013,2013-05-21,PROSPECT ST,NATCHEZ ST
1244832043,382,Mill & Overlay 3 or More,,Completed,FUNSTON AVE,2015,2015-06-12,CITY LIMIT,TRAVELLA BLVD
1557575944,14445,AC Overlay 3 or more,,Completed,TAN WAY,2010,2010-10-10,MINNESOTA ST,WINTERBURN AVE
1143053459,12328,Mill & Overlay 3 or More,,Completed,BERND ST,2011,2011-09-12,ZELDA WAY,MICHIGAN ST
892916262,12887,Mill & Overlay 3 or More,,Completed,ALLENDER AVE,2011,2011-09-12,PIN OAK PL,SILVER OAK DR
1587688604,18649,Mill & Overlay 3 or More,,Completed,OAK PARK RD,2013,2013-05-13,HARROW WAY,NEWLAND WAY
205214737,144,"Mill & Overlay - 2""",,Completed,FIFTH AVE,2014,2014-06-23,WOODLAND RD,COLLEGE AVE
9985948,17856,Mill & Overlay 3 or More,,Completed,MILGATE ST,2013,2013-07-15,FRIENDSHIP AVE,MAIN ST
608810038,572,Mill & Overlay 3 or More,,Completed,VILSACK ST,2013,2013-08-27,KALAMAZOO WAY,DUFFIELD ST
1240350584,3802,Mill & Overlay 3 or More,,Completed,KELLY ST,2012,2012-05-04,STERRETT ST,ZENITH WAY
1939460031,3811,Mill & Overlay 3 or More,,Completed,JOSEPHINE ST,2013,2013-06-05,S 24TH ST,ELEANOR ST
1851330694,6850,"Mill & Overlay - 2""",,Completed,BELLEAU DR,2012,2012-05-22,BELLEAU ST,SUTTON ST
1865876327,11691,Mill & Overlay 3 or More,,Completed,SELWYN ST,2013,2013-08-05,REYNOLDS ST,KINGSTON WAY
295623331,2624,Mill & Overlay 3 or More,,Completed,PANTHER HOLLOW RD,2014,2014-05-09,PANTHER HOLLOW BRG,OVERLOOK DR RAMP
973192118,19560,Mill & Overlay 3 or More,,Completed,BAYARD ST,2014,2014-06-05,DEVONSHIRE ST,BAYARD PL
963917412,10357,Mill & Overlay 3 or More,,Completed,BRIGHTON RD,2012,2012-05-21,FREEDMORE ST,ARMANDALE ST
1450974632,13689,Mill & Overlay 3 or More,,Completed,NORTHUMBERLAND ST,2012,2012-04-17,WIGHTMAN ST,INVERNESS AVE
935913745,20,Mill & Overlay 3 or More,,Completed,TERMON AVE,2012,2012-05-23,MASSACHUSETTS AVE,KALORAMA WAY
713762789,6900,Mill & Overlay 3 or More,,Completed,SUNRISE AVE,2013,2013-10-15,SONNY ST,CHAINMAN WAY
669898899,2510,Mill & Overlay 3 or More,,Completed,EDMOND ST,2009,2009-08-04,CARROLL ST,COMRIE WAY
1690336542,16192,Mill & Overlay 3 or More,,Completed,HOLCOMB AVE,2013,2013-09-25,BELTRAM AVE,BARBADOES AVE
163748370,5593,"Mill & Overlay - 2""",,Completed,VINE ST,2012,2012-05-21,FORESIDE PL,REED ST
2059598358,11768,AC Overlay 3 or more,,Completed,WINHURST ST,2013,2013-10-10,CLAUDE WAY,NORTHMINSTER ST
1057323193,5693,Mill & Overlay 3 or More,,Completed,PITT ST,2012,2012-08-13,SUSQUEHANNA ST,MADIERA ST
859371012,6648,Mill & Overlay 3 or More,,Completed,BRYANT ST,2013,2013-08-15,SHERIDAN AVE,FARRAGUT ST
1934076369,14636,AC Overlay 3 or more,,Completed,ALLEN ST,2012,2012-06-22,EXCELSIOR ST,CERES WAY
845724209,9437,Mill & Overlay 3 or More,,Completed,MIDDLETOWN RD,2009,2009-05-19,TYNDALL ST,HILLSBORO ST
994820802,8737,Mill & Overlay 3 or More,,Completed,WEBSTER AVE,2009,2009-05-08,JUNILLA ST,DUFF ST
195886063,5660,Mill & Overlay 3 or More,,Completed,HAMILTON AVE,2014,2014-06-20,MUTI WAY,HALE ST
798713439,8736,Mill & Overlay 3 or More,,Completed,S MATHILDA ST,2012,2012-06-22,YEW ST,LIMA WAY
1994365327,16353,Mill & Overlay 3 or More,,Completed,SHILOH ST,2013,2013-05-20,VIRGINIA AVE,BEAM WAY
228262237,13377,"Mill & Overlay - 2""",,Completed,RAILROAD ST,2013,2013-09-26,26TH ST,25TH ST
789862542,14666,AC Overlay 3 or more,,Completed,ALLEN ST,2012,2012-06-22,E WARRINGTON AVE,CARNIVAL WAY
658929603,9669,AC Overlay 3 or more,,Completed,CRAFTMONT AVE,2011,2011-10-10,JONTO WAY,DURBIN ST
1047836948,8353,AC Overlay 3 or more,,Completed,OFFICIAL WAY,2012,2012-10-10,MOTION WAY,BALTIMORE ST
2062731745,3766,Mill & Overlay 3 or More,,Completed,SANDUSKY ST N,2014,2014-09-01,FOUNTAIN ST,MCKIRDY WAY
606106633,13781,"Mill & Overlay - 2""",,Completed,MURRAY AVE,2012,2012-05-15,HAZELWOOD AVE,LORETTA ST
1560695762,16591,"AC - AC Overlay > 2""",,Completed,NARCISSUS AVE,2013,2013-05-31,WRITT WAY,SACRAMENTO AVE
105198041,8943,Mill & Overlay 3 or More,,Completed,N HOMEWOOD AVE,2013,2013-06-29,FLEURY WAY,KELLY ST
1382813745,17047,Mill & Overlay 3 or More,,Completed,E ELIZABETH ST,2013,2013-06-18,ORINOCO ST,STEELE CT
469787176,6348,"Mill & Overlay - 2""",,Completed,CALIFORNIA AVE,2013,2013-05-07,CHIDELL ST,RANKIN AVE
1987736727,12892,"AC Overlay - 2""",,Completed,MOOSE WAY,2012,2012-09-04,DEAD END,FARNSWORTH ST
103232223,18498,"Mill & Overlay - 2""",,Completed,FIFTH AVE,2014,2014-06-23,SCHOOL HOUSE LN,ST JAMES ST
721812933,18322,"Mill & Overlay - 2""",,Completed,HILLCREST ST,2012,2012-08-21,GRETNA WAY,DEAD END
140320095,8425,Mill & Overlay 3 or More,,Completed,VALERA ST,2010,2010-06-12,BISCAYNE DR,ALMONT ST
2051219255,924,Mill & Overlay 3 or More,,Completed,JOHNSTON AVE,2013,2013-06-17,GERTRUDE ST,SECOND AVE
83830749,12429,Mill & Overlay 3 or More,,Completed,S 21ST ST,2012,2012-09-10,FOX WAY,WHARTON ST
2074272660,19480,Mill & Overlay 3 or More,,Completed,ALLENDALE ST,2014,2014-07-09,CRISS ST,APEX WAY
785538161,19193,Mill & Overlay 3 or More,,Completed,FLOTILLA WAY,2009,2009-07-01,FORBES AVE,EDGERTON AVE
491823212,20085,"AC Overlay - 2""",,Completed,PANTHER HOLLOW RD RAMP,2014,2014-08-04,PANTHER HOLLOW RD,PANTHER HOLLOW BRG
880396295,15492,Mill & Overlay 3 or More,,Completed,OAKWOOD ST,2014,2014-05-14,BENNETT ST,BATAVIA ST
49369553,1343,Mill & Overlay 3 or More,,Completed,N BRADDOCK AVE,2014,2014-04-15,TIOGA ST,CASSINA WAY
527176362,8317,Mill & Overlay 3 or More,,Completed,WEBSTER AVE,2009,2009-05-08,WOOSTER ST,TRENT ST
1948821530,4751,"Mill & Overlay - 2""",,Completed,RAILROAD ST,2013,2013-09-26,24TH ST,23RD ST
1480841254,14376,AC Overlay 3 or more,,Completed,MONTEREY ST,2014,2014-07-03,ELOISE ST,W NORTH AVE
475484358,9787,Mill & Overlay 3 or More,,Completed,MAIRDALE AVE,2013,2013-11-15,WISSAHICKON RD,HEWITT ST
1449468284,2563,Mill & Overlay 3 or More,,Completed,NORTHUMBERLAND ST,2014,2014-09-01,MURDOCH RD,BENNINGTON AVE
2097675984,15949,AC Overlay 3 or more,,Completed,WADLOW ST,2012,2012-10-10,HONORA WAY,DICKSON ST
1033169138,18885,"Mill & Overlay - 2""",,Completed,SECOND AVE,2012,2012-08-02,10TH ST BRG,PARKWAY RAMP
152206021,18114,AC Overlay 3 or more,,Completed,GUERDON WAY,2013,2013-05-29,GASKEL ST,LAURIA WAY
112640833,7140,Mill & Overlay 3 or More,,Completed,COLLIER ST,2009,2009-08-13,KELLY ST,FORMOSA WAY
1666367878,19047,Mill & Overlay 3 or More,,Completed,ELYRIA WAY,2011,2011-10-20,DEAD END,SABINA ST
884731640,19478,Mill & Overlay 3 or More,,Completed,ALLENDALE ST,2009,2009-05-14,CHARTIERS AVE,TYNDALL ST
1652632578,18391,Mill & Overlay 3 or More,,Completed,NORTHUMBERLAND ST,2012,2012-04-17,BENNINGTON AVE,SQUIRREL HILL AVE
899205093,3536,Mill & Overlay 3 or More,,Completed,WEBSTER AVE,2009,2009-05-08,PERRY ST,ELMORE ST
1121960299,1115,"Mill & Overlay - 2""",,Completed,FRIENDSHIP AVE,2012,2012-05-15,S EVALINE ST,S WINEBIDDLE ST
1220755810,15357,Mill & Overlay 3 or More,,Completed,S ATLANTIC AVE,2013,2013-10-01,CORAL ST,PENN AVE
800611580,5221,"Mill & Overlay - 2""",,Completed,B WAY,2012,2012-07-21,SECOND AVE,FIRST AVE
1189365244,1030,AC Overlay 3 or more,,Completed,GERSHON ST,2011,2011-08-19,LUELLA ST,ROYAL ST
1009881328,4048,"Mill & Overlay - 2""",,Completed,WILSON AVE,2012,2012-07-31,KIMBERLIN WAY,KENWOOD AVE
455452616,15305,Mill & Overlay 3 or More,,Completed,BERRY ST,2012,2012-06-12,CONDOR WAY,FRONTENAC ST
1749513974,18327,AC Overlay 3 or more,,Completed,FIERRO WAY,2011,2011-10-10,UNNAMED41D WAY,DEAD END
1640805448,460,Mill & Overlay 3 or More,,Completed,E ELIZABETH ST,2013,2013-06-18,DEAD END,ELECTRIC ST
1149431446,6374,Mill & Overlay 3 or More,,Completed,S 21ST ST,2015,2015-04-28,CAREY WAY,E CARSON ST
1985335288,19708,AC Overlay 3 or more,,Completed,ALLUVIAN ST,2013,2013-07-17,ELLIS ST,SECOND AVE
464836038,10670,AC Overlay 3 or more,,Completed,EAST ST,2012,2012-05-30,GOULD AVE,EVERGREEN RD
6059778,17288,Mill & Overlay 3 or More,,Completed,GOEHRING ST,2014,2014-09-01,ITIN ST,VISTA ST
1786880823,18576,Mill & Overlay 3 or More,,Completed,JOSEPHINE ST,2013,2013-06-05,S 21ST ST,S 18TH ST
92158993,12685,Mill & Overlay 3 or More,,Completed,LYON ST,2010,2010-10-13,SHAWNEE ST,SHAWNEE ST
121547804,1798,Mill & Overlay 3 or More,,Completed,N BRADDOCK AVE,2014,2014-04-15,SUSQUEHANNA ST,SUSQUEHANNA ST
359728271,18159,AC Overlay 3 or more,,Completed,OAKLEY WAY,2012,2012-10-10,SUMNER ST,STROMBERG ST
1643495229,5863,Mill & Overlay 3 or More,,Completed,SANDUSKY CT,2010,2010-09-20,DEAD END,HENDERSON ST
449476066,2661,"Mill & Overlay - 2""",,Completed,STANTON AVE,2012,2012-08-21,N BEATTY ST,N EUCLID AVE
1399594724,7725,AC Overlay 3 or more,,Completed,STEINER ST,2009,2009-07-07,CHESTON ST,GILBOA WAY
219417282,17979,"Mill & Overlay - 2""",,Completed,KIRKPATRICK ST,2012,2012-05-17,LA PLACE ST,ROSE ST
1285831804,5858,Mill & Overlay 3 or More,,Completed,TERMON AVE,2012,2012-05-23,MCCLURE AVE,BRIGHTON RD
1368834952,11104,Mill & Overlay 3 or More,,Completed,DINWIDDIE ST,2012,2012-06-14,COLWELL ST,OUR WAY
2025859586,16485,AC Overlay 3 or more,,Completed,LAKE DR,2010,2010-10-01,ONE WILD PL,CONNECTING RD
1773964845,17157,Mill & Overlay 3 or More,,Completed,AYLESBORO AVE,2014,2014-09-01,SCOTT ST,AYLESBORO LN
1067509490,2638,"Mill & Overlay - 2""",,Completed,WILSON AVE,2012,2012-07-31,W BURGESS ST,CUTLER ST
1114044496,15424,Mill & Overlay 3 or More,,Completed,N BRADDOCK AVE,2014,2014-04-15,FINANCE ST,THOMAS ST
392738409,4405,Mill & Overlay 3 or More,,Completed,N NEGLEY AVE,2012,2012-08-21,STANTON AVE,BAYWOOD ST
2134920859,13610,"Mill & Overlay - 2""",,Completed,GENERAL ROBINSON ST E,2012,2012-06-07,VULCAN WAY,RANGE WAY
132608575,4317,AC Overlay 3 or more,,Completed,NARCISSUS AVE,2013,2013-05-31,MERWYN AVE,KREWSON WAY
1671069375,9805,"AC Overlay - 2""",,Completed,DARTMORE ST,2014,2014-08-27,DEAD END,ENGLERT ST
2076351625,7297,AC Overlay 3 or more,,Completed,SAN PEDRO ST,2010,2010-07-21,SAN PEDRO PL,BENTON AVE
1804744759,4136,"AC - AC Overlay > 2""",,Completed,NARCISSUS AVE,2013,2013-05-31,EBODA WAY,GLASGOW ST
577586711,7160,AC Overlay 3 or more,,Completed,VERNER AVE,2013,2013-10-10,DEAD END,CALIFORNIA AVE
1536940928,4954,Mill & Overlay 3 or More,,Completed,RHINE ST,2011,2011-08-19,MATHIAS ST,RHINE PL
1404336272,2965,Mill & Overlay 3 or More,,Completed,TIPTON ST,2014,2014-06-06,GLENWOOD AVE,ROSE WAY
147844742,15076,Mill & Overlay 3 or More,,Completed,TERMON AVE,2011,2011-11-01,ELMHURST AVE,CALIFORNIA AVE
1048736016,15431,Mill & Overlay 3 or More,,Completed,N NEGLEY AVE,2009,2009-04-30,MELLON TER,MELLON TER
1316743098,17784,Mill & Overlay 3 or More,,Completed,CHARTIERS AVE,2013,2013-05-29,NITTANY ST,NITTANY ST
980017034,13609,"Mill & Overlay - 2""",,Completed,LIBERTY AVE,2012,2012-08-03,S MILLVALE AVE,S MATHILDA ST
916266046,19191,Mill & Overlay 3 or More,,Completed,CLAYTON AVE,2014,2014-09-01,UNIVERSITY AVE,PERRYSVILLE AVE
100990234,4776,"Mill & Overlay - 2""",,Completed,BIDWELL ST,2012,2012-05-22,SHEFFIELD ST,HAMLIN ST
405754362,13455,"Mill & Overlay - 2""",,Completed,INDUSTRY ST,2012,2012-08-09,CARDIFF WAY,PEAR WAY
1971340848,14998,"Mill & Overlay - 2""",,Completed,S LINDEN AVE,2012,2012-09-07,EDGERTON AVE,REYNOLDS ST
806459096,13039,Mill & Overlay 3 or More,,Completed,HOLCOMB AVE,2013,2013-09-25,BARBADOES AVE,ROCKFORD AVE
1839705001,4880,Mill & Overlay 3 or More,,Completed,HENDERSON ST,2014,2014-09-01,SANDUSKY CT,FOUNTAIN ST
938248323,13911,AC Overlay 3 or more,,Completed,SEWARD ST,2013,2013-05-22,GREENLEAF ST,RUTLEDGE ST
1195648227,4506,AC Overlay 3 or more,,Completed,OAKLEY WAY,2012,2012-10-10,ORKNEY WAY,MISSION ST
48057126,10870,Mill & Overlay 3 or More,,Completed,BRIGHTON RD,2012,2012-05-21,JACKSONIA ST,SAMPSONIA ST
1033599896,4429,AC Overlay 3 or more,,Completed,ALLENDER AVE,2011,2011-10-10,SILVER OAK DR,PERRICREST DR
1891804115,6291,"Mill & Overlay - 2""",,Completed,WILSON AVE,2012,2012-07-31,DRUM ST,PERRYSVILLE AVE
136061241,2472,Mill & Overlay 3 or More,,Completed,SHETLAND ST,2013,2013-07-13,TURRETT ST,XENIA WAY
1386670270,7653,AC Overlay 3 or more,,Completed,GONSHA WAY,2010,2010-10-10,BELLAIRE AVE,PEAR WAY
979429123,947,"Mill & Overlay - 2""",,Completed,CRUCIBLE ST,2012,2012-08-17,DICKENS ST,WILTON WAY
77955423,3652,Mill & Overlay 3 or More,,Completed,SUMMERDALE ST,2013,2013-08-30,MAYFAIR ST,HAVEN ST
698750853,5374,"AC Overlay - 2""",,Completed,CHARTIERS AVE,2013,2013-08-23,HAVEN ST,WIND GAP AVE
1174037741,1830,Mill & Overlay 3 or More,,Completed,CASTLEGATE AVE,2013,2013-09-19,TRELONA WAY,BROOKLINE BLVD
562705592,18351,AC Overlay 3 or more,,Completed,LAUCH WAY,2012,2012-10-10,FAIRHOPE ST,ASKAL WAY
1273894723,5008,AC Overlay 3 or more,,Completed,HOMERIDGE LN,2011,2011-10-17,DEAD END,HOMERIDGE DR
129496039,959,AC Overlay 3 or more,,Completed,S 19TH ST,2009,2009-09-08,SARAH ST,CAREY WAY
1699565412,14029,"Mill & Overlay - 2""",,Completed,DARLINGTON RD,2012,2012-09-07,OLLA WAY,WIGHTMAN ST
1534394429,7488,Mill & Overlay 3 or More,,Completed,PURITAN WAY,2014,2014-06-17,HOWE ST,SELLERS ST
472087618,9972,Mill & Overlay 3 or More,,Completed,SERENE ST,2009,2009-07-24,JOBO WAY,NOSTER ST
1195687904,16589,Mill & Overlay 3 or More,,Completed,WILKINSBURG AVE,2011,2011-06-23,FRANKSTOWN AVE,BRICELYN ST
1726217991,13440,AC Overlay 3 or more,,Completed,BANKSVILLE AVE,2013,2013-10-10,HAYSON AVE,POTOMAC AVE
10477070,2951,Mill & Overlay 3 or More,,Completed,SUNRISE AVE,2013,2013-10-15,FRANKELLA AVE,REMINGTON DR
221896854,5864,Mill & Overlay 3 or More,,Completed,S MATHILDA ST,2012,2012-06-22,CYPRESS ST,PARSLEY WAY
374601250,15205,AC Overlay 3 or more,,Completed,TERMON AVE,2011,2011-10-10,MILLERTON AVE,HIAWATHA ST
1854149690,8039,Mill & Overlay 3 or More,,Completed,BINGHAM ST,2009,2009-04-22,S 6TH ST,S 5TH ST
400293087,2955,Mill & Overlay 3 or More,,Completed,ALLENDALE ST,2014,2014-07-09,VANIA WAY,ADON ST
400203094,7234,Mill & Overlay 3 or More,,Completed,FRANK ST,2013,2013-06-24,KENNEBEC ST,WELFER ST
55475164,8049,Mill & Overlay 3 or More,,Completed,KELLY ST,2012,2012-05-04,NEUMAN WAY,BRUSHTON AVE
1458156657,14837,Mill & Overlay 3 or More,,Completed,EDMOND ST,2009,2009-08-04,CHOATE WAY,CARROLL ST
1582682906,7928,"Mill & Overlay - 2""",,Completed,WATSON ST,2012,2012-05-31,JUMONVILLE ST,GIST ST
506668248,16060,Mill & Overlay 3 or More,,Completed,BRANDON RD,2013,2013-06-10,SHOREHAM ST,PENNOCK RD
839854738,5324,AC Overlay 3 or more,,Completed,CLOVERDALE ST,2012,2012-10-10,MOSGROVE ST,GLADE ST
1488431939,10345,Mill & Overlay 3 or More,,Completed,SENECA ST,2009,2009-05-15,WATSON ST,FIFTH AVE
2068318497,11950,"Mill & Overlay - 2""",,Completed,WILSON AVE,2012,2012-07-31,CHESTER AVE,ELSDON ST
926074478,17452,Mill & Overlay 3 or More,,Completed,PIUS ST,2011,2011-09-02,S 15TH ST,BROSVILLE ST
1275942603,838,"Mill & Overlay - 2""",,Completed,KIRKPATRICK ST,2012,2012-05-17,REED ST,BENTLEY DR
2036295406,3665,Mill & Overlay 3 or More,,Completed,S 21ST ST,2015,2015-04-28,SARAH ST,CAREY WAY
1860143379,536,Mill & Overlay 3 or More,,Completed,HACKSTOWN ST,2012,2012-06-22,BROSVILLE ST,DEAD END
1553936759,918,Mill & Overlay 3 or More,,Completed,CHELTON AVE,2013,2013-09-10,OAKRIDGE ST,QUEENSBORO AVE
308521345,4954,Mill & Overlay 3 or More,,Completed,RHINE ST,2011,2011-08-19,MATHIAS ST,RHINE PL
986344660,16854,"AC Overlay - 2""",,Completed,CHARTIERS AVE,2013,2013-08-23,WIND GAP AVE,LADLEY WAY
1668782578,1452,Mill & Overlay 3 or More,,Completed,GRACE ST,2011,2011-08-10,LOWEN ST,KEARSARGE ST
1448133973,9625,"Mill & Overlay - 2""",,Completed,MURRAY AVE,2012,2012-04-19,DARLINGTON RD,FORBES AVE
1195316175,11123,"Mill & Overlay - 2""",,Completed,JOSEPHINE ST,2012,2012-06-08,RUPP WAY,SALISBURY ST
32676360,8599,Mill & Overlay 3 or More,,Completed,NORTHUMBERLAND ST,2012,2012-05-16,VALMONT ST,S NEGLEY AVE
1929295730,2093,"Mill & Overlay - 2""",,Completed,MANTON WAY,2012,2012-06-12,AMANDA ST,ARLINGTON AVE
1155620205,18330,"Mill & Overlay - 2""",,Completed,FIRST AVE,2012,2012-07-21,B WAY,ROSS ST
2011233896,18868,Mill & Overlay 3 or More,,Completed,AMBERSON AVE,2014,2014-06-04,ELLSWORTH AVE,BAYARD ST
514610415,2089,Mill & Overlay 3 or More,,Completed,SOUTHERN AVE,2013,2013-05-21,SHILOH ST,VIRGINIA AVE
1754933729,18558,Mill & Overlay 3 or More,,Completed,COLLEGE AVE,2013,2013-06-29,WALNUT ST,ELWOOD ST
1409685380,12603,AC Overlay 3 or more,,Completed,MAYTIDE ST,2012,2012-10-10,WINDFALL WAY,BROWNSVILLE RD
1329226374,18406,Mill & Overlay 3 or More,,Completed,SHETLAND ST,2013,2013-07-13,THOMPSON ST,REGIS WAY
171085009,20084,"AC Overlay - 2""",,Completed,WILMOT RD RAMP,2014,2014-08-27,PANTHER HOLLOW RD,WILMOT RD
752998417,18806,Mill & Overlay 3 or More,,Completed,MANSION ST,2013,2013-06-12,GERTRUDE ST,GATE LODGE WAY
555190296,316,Mill & Overlay 3 or More,,Completed,ATWOOD ST,2013,2013-07-31,DAWSON ST,CABLE PL
377369086,16769,Mill & Overlay 3 or More,,Completed,BEECHWOOD CT,2014,2014-09-01,DEAD END,BEECHWOOD CT
2098344866,18873,"Mill & Overlay - 2""",,Completed,S LINDEN AVE,2012,2012-09-07,LIGHT WAY,FENNIMORE ST
1856296251,24,Mill & Overlay 3 or More,,Completed,WINIFRED ST,2014,2014-07-07,SUCCESS ST,COLFAX ST
281367268,549,Mill & Overlay 3 or More,,Completed,FRANK ST,2013,2013-06-24,LILAC ST,KENNEBEC ST
515210019,13587,Mill & Overlay 3 or More,,Completed,SWISSVALE AVE,2013,2013-08-02,CALISTOGA PL,CRESTLINE DR
941517677,17780,Mill & Overlay 3 or More,,Completed,STEUBEN ST,2013,2013-05-23,SANCTUS ST,SAW MILL RUN BLVD
1345696240,16070,Mill & Overlay 3 or More,,Completed,SERENE ST,2009,2009-07-24,BADER ST,JOBO WAY
54808329,5700,Mill & Overlay 3 or More,,Completed,W NORTH AVE,2013,2013-05-03,RIGGO WAY,ALLEGHENY AVE
514280028,14358,Mill & Overlay 3 or More,,Completed,GAEL WAY,2013,2013-08-27,CHISLETT ST,SWAN WAY
1559672857,9772,AC Overlay 3 or more,,Completed,NARCISSUS AVE,2009,2009-05-22,FRONONA WAY,ZEPHYR AVE
1809340978,14683,Mill & Overlay 3 or More,,Completed,EXETER ST,2013,2013-06-25,GREENFIELD AVE,THEODOLITE WAY
490946025,14660,Mill & Overlay 3 or More,,Completed,MAYVILLE AVE,2009,2009-07-15,DEAD END,LA MOINE ST
504443917,9449,Mill & Overlay 3 or More,,Completed,MIDDLETOWN RD,2009,2009-05-19,HILLSBORO ST,BERRY ST
1824048375,5737,Mill & Overlay 3 or More,,Completed,S ATLANTIC AVE,2013,2013-10-01,FRIENDSHIP AVE,CORAL ST
923355133,4044,Mill & Overlay 3 or More,,Completed,ELMER ST,2014,2014-08-27,ROSARY WAY,SUMMERLEA ST
850745994,12414,Mill & Overlay 3 or More,,Completed,45TH ST,2013,2013-08-20,BUTLER ST,EDEN WAY
1649802916,7813,Mill & Overlay 3 or More,,Completed,DEHAVEN ST,2009,2009-11-10,HATTERAS ST,VALENTINE ST
757097804,7481,"Mill & Overlay - 2""",,Completed,BAYARD ST,2012,2012-05-24,CHESNEY WAY,N DITHRIDGE ST
1762002997,9087,Mill & Overlay 3 or More,,Completed,COLWELL ST,2012,2012-05-21,VINE ST,PRIDE ST
28337557,7447,Mill & Overlay 3 or More,,Completed,SUNRISE AVE,2013,2013-10-15,TRIANGLE WAY,FRANKELLA AVE
1371291791,19013,Mill & Overlay 3 or More,,Completed,S HIGHLAND AVE,2009,2009-05-19,KENTUCKY AVE,HOWE ST
88885448,12857,Mill & Overlay 3 or More,,Completed,SUNCREST ST,2010,2010-09-08,GRIMES AVE,ROLL WAY
1073483026,15326,Mill & Overlay 3 or More,,Completed,PERALTA ST,2009,2009-07-21,EAGLE ST,TURTLE WAY
1334727430,3176,Mill & Overlay 3 or More,,Completed,CHARTIERS AVE,2009,2009-05-21,STRAKA ST,MUNICIPAL ST
781860031,7244,Mill & Overlay 3 or More,,Completed,S EVALINE ST,2013,2013-08-08,CORDAY WAY,HARRIET ST
